"TaxID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"201448","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica copelandii"
"237959","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Adoxaceae","Viburnum","Viburnum tinus"
"154497","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia benghalensis"
"84681","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia bithynica"
"153958","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia nigricans"
"1108647","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola bakeri"
"97425","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola cuneata"
"1108648","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola douglasii"
"97434","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola langsdorffii"
"1017137","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola lobata"
"1108650","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola sempervirens"
"1108651","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola tomentosa"
"3972","Viridiplantae","Streptophyta","Magnoliopsida","Santalales","Viscaceae","Viscum","Viscum album"
"754096","Viridiplantae","Streptophyta","Magnoliopsida","Vitales","Vitaceae","Vitis","Vitis californica"
"754098","Viridiplantae","Streptophyta","Magnoliopsida","Vitales","Vitaceae","Vitis","Vitis girdiana"
"123682","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Hydrangeaceae","Whipplea","Whipplea modesta"
"79409","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Namaceae","Wigandia","Wigandia urens"
"161111","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Wolffia","Wolffia arrhiza"
"230214","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia angustifolia"
"230218","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia glabra"
"230219","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia helenioides"
"230221","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia longicaulis"
"230222","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia","Wyethia mollis"
"84021","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Ericaceae","Xylococcus","Xylococcus bicolor"
"217985","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Xylorhiza","Xylorhiza orcuttii"
"69721","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Zantedeschia","Zantedeschia aethiopica"
"164836","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion exaltatum"
"164838","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion fremontii"
"164842","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion micranthum"
"1226772","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rhamnaceae","Pseudoziziphus","Pseudoziziphus parryi"
"88748","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","Acarospora schleicheri"
"1570851","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Polemoniaceae","Aliciella","Aliciella heterostyla"
"1570854","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Polemoniaceae","Aliciella","Aliciella nyensis"
"2831628","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Angelica","Angelica scabrida"
"49071","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Antennaria","Antennaria stenophylla"
"486117","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Boechera","Boechera cusickii"
"1227635","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia packardiae"
"480633","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia papposa"
"3083905","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus ackermanii"
"3083909","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus aequalis"
"90155","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus alvordensis"
"3084287","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus phoenix"
"3084300","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus porrectus"
"3084308","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus pterocarpus"
"3084320","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus remotus"
"90216","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus salmonis"
"1769940","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus solitarius"
"3084385","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus tiehmii"
"1277759","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus toquimanus"
"1769943","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus yoder-williamsii"
"238257","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Eremothera","Eremothera nevadensis"
"98730","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Papaveraceae","Canbya","Canbya aurea"
"428888","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja peckiana"
"217575","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Chrysothamnus","Chrysothamnus eremobius"
"2755096","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium eatonii"
"350029","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Polemoniaceae","Collomia","Collomia renacta"
"206625","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Cymopterus","Cymopterus corrugatus"
"206632","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Cymopterus","Cymopterus goodrichii"
"1806169","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Draba","Draba cusickii"
"95404","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Draba","Draba jaegeri"
"2594940","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Draba","Draba oreibata"
"381189","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Draba","Draba sphaeroides"
"217960","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Ericameria","Ericameria compacta"
"2594942","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum crosbyae"
"429215","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum lemmonii"
"1214332","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum watsonii"
"545400","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Polemoniaceae","Gymnosteris","Gymnosteris nudicaulis"
"1042662","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Potentilla","Potentilla cryptocaulis"
"1819508","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Ivesia","Ivesia pityocharis"
"1008377","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Ivesia","Ivesia rhypara"
"429226","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Johanneshowellia","Johanneshowellia crateriorum"
"3090051","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus grimesii"
"537148","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","Lepidium davisii"
"1008442","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium packardiae"
"3090137","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus holosericeus"
"127639","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Lycium","Lycium shockleyi"
"873000","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Loasaceae","Mentzelia","Mentzelia argillicola"
"873001","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Loasaceae","Mentzelia","Mentzelia candelariae"
"873015","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Loasaceae","Mentzelia","Mentzelia leucophylla"
"642099","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Loasaceae","Mentzelia","Mentzelia mollis"
"642104","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Loasaceae","Mentzelia","Mentzelia packardiae"
"642109","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Loasaceae","Mentzelia","Mentzelia tiehmii"
"117590","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Mirabilis pudica"
"388112","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Penstemon","Penstemon acuminatus"
"388199","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Penstemon","Penstemon rubicundus"
"281509","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","Phacelia","Phacelia glaberrima"
"79391","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","Phacelia","Phacelia lutea"
"931264","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Piptatheropsis","Piptatheropsis shoshoneana"
"2005119","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Boraginaceae","Plagiobothrys","Plagiobothrys glomeratus"
"667235","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Potentilla","Potentilla bimundorum"
"272089","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula capillaris"
"248534","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Psorothamnus","Psorothamnus kingii"
"403544","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene scaposa"
"225673","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Nevada","Nevada holmgrenii"
"1171841","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia constricta"
"1523950","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Spiranthes","Spiranthes infernalis"
"537170","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","Lepidium tiehmii"
"264900","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica ranunculina"
"217605","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Toiyabea","Toiyabea alpina"
"217607","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Tonestus","Tonestus graniticus"
"361932","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium leibergii"
"35875","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Amaryllidaceae","Allium","Allium fistulosum"
"912444","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex heterostachya"
"690326","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Cotoneaster","Cotoneaster multiflorus"
"379946","Viridiplantae","Streptophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium divaricatum"
"680443","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Glandularia","Glandularia peruviana"
"128387","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","Lecanora","Lecanora conizaeoides"
"688281","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Lespedeza","Lespedeza davurica"
"2875971","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera x heckrottii"
"3341","Viridiplantae","Streptophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus wallichiana"
"860326","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rhamnaceae","Rhamnus","Rhamnus japonica"
"278676","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex cristatus"
"185191","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Sigesbeckia","Sigesbeckia orientalis"
"61542","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Thuidiaceae","Abietinella","Abietinella abietina"
"720869","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Acalypha","Acalypha australis"
"2152911","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Acmella","Acmella decumbens"
"64025","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Actaea","Actaea spicata"
"173386","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Droseraceae","Aldrovanda","Aldrovanda vesiculosa"
"1454542","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus graecizans"
"99400","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Amblystegiaceae","Amblystegium","Amblystegium serpens"
"111436","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Amblystegiaceae","Hygroamblystegium","Hygroamblystegium varium"
"94513","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Amblystegiaceae","Anacamptodon","Anacamptodon splachnoides"
"2779804","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Neckeraceae","Pseudanomodon","Pseudanomodon attenuatus"
"84231","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Anomodontaceae","Anomodon","Anomodon minor"
"272694","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Anomodontaceae","Anomodon","Anomodon rostratus"
"253516","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Anomodontaceae","Anomodon","Anomodon viticulosus"
"130306","Viridiplantae","Streptophyta","Bryopsida","Funariales","Funariaceae","Physcomitrium","Physcomitrium serratum"
"657398","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Astilbe","Astilbe japonica"
"37310","Viridiplantae","Streptophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Atrichum","Atrichum angustatum"
"1643630","Viridiplantae","Streptophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Atrichum","Atrichum crispum"
"38592","Viridiplantae","Streptophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Atrichum","Atrichum undulatum"
"171832","Viridiplantae","Streptophyta","Bryopsida","Rhizogoniales","Aulacomniaceae","Aulacomnium","Aulacomnium heterostichum"
"171833","Viridiplantae","Streptophyta","Bryopsida","Rhizogoniales","Aulacomniaceae","Aulacomnium","Aulacomnium palustre"
"96465","Viridiplantae","Streptophyta","Bryopsida","Pottiales","Pottiaceae","Barbula","Barbula unguiculata"
"52976","Viridiplantae","Streptophyta","Bryopsida","Bartramiales","Bartramiaceae","Bartramia","Bartramia pomiformis"
"184617","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium acuminatum"
"679927","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium acutum"
"219721","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium campestre"
"94488","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium plumosum"
"184630","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium populeum"
"90277","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium rivulare"
"53005","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium rutabulum"
"80886","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium salebrosum"
"13801","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Pylaisiadelphaceae","Brotherella","Brotherella recurvans"
"175143","Viridiplantae","Streptophyta","Bryopsida","Dicranales","Bruchiaceae","Bruchia","Bruchia flexuosa"
"1344375","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Bryhnia","Bryhnia graminicolor"
"94490","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Bryhnia","Bryhnia novae-angliae"
"184636","Viridiplantae","Streptophyta","Bryopsida","Hypnales","Brachytheciaceae","Bryoandersonia","Bryoandersonia illecebra"
"37413","Viridiplantae","Streptophyta","Bryopsida","Bryales","Bryaceae","Bryum","Bryum argenteum"
"66992","Viridiplantae","Streptophyta","Bryopsida","Bryales","Bryaceae","Gemmabryum","Gemmabryum caespiticium"
"200807","Viridiplantae","Streptophyta","Bryopsida","Bryales","Bryaceae","Plagiobryum","Plagiobryum lisae"
"187838","Viridiplantae","Streptophyta","Bryopsida","Bryales","Bryaceae","Imbribryum","Imbribryum muehlenbeckii"
"200811","Viridiplantae","Streptophyta","Bryopsida","Bryales","Bryaceae","Ptychostomum","Ptychostomum pseudotriquetrum"
"981517","Viridiplantae","Streptophyta","Bryopsida","Bryales","Bryaceae","Ptychostomum","Ptychostomum turbinatum"
